epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.2777777910232544,2.15496563911438
0,22,,,0.19722221791744232,,2.2346627712249756,,,
1,45,,,,,,,0.2777777910232544,2.0037293434143066
1,45,,,0.35277777910232544,,1.9952452182769775,,,
2,49,,,,0.4375,,1.8325014114379883,,
2,68,,,,,,,0.3055555522441864,1.8721684217453003
2,68,,,0.4541666805744171,,1.7759913206100464,,,
3,91,,,,,,,0.4166666567325592,1.7308123111724854
3,91,,,0.5083333253860474,,1.612418293952942,,,
4,99,,,,0.5,,1.3945441246032715,,
4,114,,,,,,,0.4444444477558136,1.6173615455627441
4,114,,,0.5541666746139526,,1.4379690885543823,,,
5,137,,,,,,,0.5277777910232544,1.5125648975372314
5,137,,,0.6111111044883728,,1.3218966722488403,,,
6,149,,,,0.59375,,1.2888598442077637,,
6,160,,,,,,,0.5833333134651184,1.4133726358413696
6,160,,,0.625,,1.2015949487686157,,,
7,183,,,,,,,0.5833333134651184,1.3225276470184326
7,183,,,0.6708333492279053,,1.1213247776031494,,,
8,199,,,,0.84375,,0.816046416759491,,
8,206,,,,,,,0.6111111044883728,1.2516365051269531
8,206,,,0.6861110925674438,,1.0298186540603638,,,
9,229,,,,,,,0.6388888955116272,1.1851683855056763
9,229,,,0.7194444537162781,,0.9441168904304504,,,
10,249,,,,0.75,,0.7251394391059875,,
10,252,,,,,,,0.6388888955116272,1.1568636894226074
10,252,,,0.737500011920929,,0.8833247423171997,,,
11,275,,,,,,,0.6388888955116272,1.1125452518463135
11,275,,,0.7541666626930237,,0.822871744632721,,,
12,298,,,,,,,0.6388888955116272,1.0698572397232056
12,298,,,0.7833333611488342,,0.772065281867981,,,
13,299,,,,0.75,,0.7865402102470398,,
13,321,,,,,,,0.6388888955116272,1.042472004890442
13,321,,,0.7749999761581421,,0.7443681359291077,,,
14,344,,,,,,,0.6666666865348816,1.038236141204834
14,344,,,0.8083333373069763,,0.6767517328262329,,,
15,349,,,,0.875,,0.5511539578437805,,
15,367,,,,,,,0.7222222089767456,1.0137537717819214
15,367,,,0.824999988079071,,0.6512659788131714,,,
16,390,,,,,,,0.7222222089767456,1.0007967948913574
16,390,,,0.8416666388511658,,0.6093243956565857,,,
17,399,,,,0.8125,,0.6445485353469849,,
17,413,,,,,,,0.7222222089767456,0.9895418882369995
17,413,,,0.8402777910232544,,0.5535760521888733,,,
18,436,,,,,,,0.7222222089767456,0.9824525117874146
18,436,,,0.8513888716697693,,0.5484312772750854,,,
19,449,,,,0.84375,,0.5005811452865601,,
19,459,,,,,,,0.7222222089767456,0.9687398076057434
19,459,,,0.8722222447395325,,0.5096122026443481,,,
20,482,,,,,,,0.75,0.9710777997970581
20,482,,,0.8833333253860474,,0.4886624217033386,,,
21,499,,,,0.90625,,0.46588367223739624,,
21,505,,,,,,,0.75,0.9583058953285217
21,505,,,0.8819444179534912,,0.463718444108963,,,
22,528,,,,,,,0.75,0.9417473673820496
22,528,,,0.8819444179534912,,0.4392750561237335,,,
23,549,,,,0.96875,,0.36557281017303467,,
23,551,,,,,,,0.75,0.9327664971351624
23,551,,,0.8708333373069763,,0.4476710855960846,,,
24,574,,,,,,,0.75,0.9190765023231506
24,574,,,0.9041666388511658,,0.398743599653244,,,
25,597,,,,,,,0.75,0.9096551537513733
25,597,,,0.9027777910232544,,0.3841168284416199,,,
26,599,,,,0.90625,,0.35268688201904297,,
26,620,,,,,,,0.75,0.9338688254356384
26,620,,,0.9055555462837219,,0.365982323884964,,,
27,643,,,,,,,0.75,0.9219894409179688
27,643,,,0.9291666746139526,,0.32915133237838745,,,
28,649,,,,0.9375,,0.3293153941631317,,
28,666,,,,,,,0.75,0.8999291658401489
28,666,,,0.9347222447395325,,0.32263076305389404,,,
29,689,,,,,,,0.75,0.9049559831619263
29,689,,,0.9291666746139526,,0.3151880204677582,,,
30,699,,,,1.0,,0.2443091720342636,,
30,712,,,,,,,0.7777777910232544,0.9100487232208252
30,712,,,0.9263888597488403,,0.3158617913722992,,,
31,735,,,,,,,0.8055555820465088,0.876493513584137
31,735,,,0.9319444298744202,,0.29708823561668396,,,
32,749,,,,0.90625,,0.3393412232398987,,
32,758,,,,,,,0.7777777910232544,0.8764674663543701
32,758,,,0.9472222328186035,,0.27229294180870056,,,
33,781,,,,,,,0.75,0.8802560567855835
33,781,,,0.9430555701255798,,0.26998865604400635,,,
34,799,,,,0.96875,,0.2273932844400406,,
34,804,,,,,,,0.7777777910232544,0.8904950618743896
34,804,,,0.9388889074325562,,0.26150888204574585,,,
35,827,,,,,,,0.8055555820465088,0.9008972644805908
35,827,,,0.9541666507720947,,0.2416975200176239,,,
36,849,,,,0.96875,,0.20231567323207855,,
36,850,,,,,,,0.7777777910232544,0.9123271107673645
36,850,,,0.956944465637207,,0.24013879895210266,,,
37,873,,,,,,,0.7777777910232544,0.9148280620574951
37,873,,,0.9388889074325562,,0.2475431263446808,,,
38,896,,,,,,,0.75,0.9197620749473572
38,896,,,0.9638888835906982,,0.21753478050231934,,,
39,899,,,,0.96875,,0.16409726440906525,,
39,919,,,,,,,0.75,0.9366359710693359
39,919,,,0.9680555462837219,,0.20145703852176666,,,
40,942,,,,,,,0.7777777910232544,0.9191998243331909
40,942,,,0.9652777910232544,,0.21927636861801147,,,
41,949,,,,0.96875,,0.20623096823692322,,
41,965,,,,,,,0.7777777910232544,0.9211135506629944
41,965,,,0.9611111283302307,,0.20712591707706451,,,
42,988,,,,,,,0.7777777910232544,0.8941501975059509
42,988,,,0.9680555462837219,,0.1919521987438202,,,
43,999,,,,1.0,,0.1046551913022995,,
43,1011,,,,,,,0.8055555820465088,0.8902429938316345
43,1011,,,0.9680555462837219,,0.18787172436714172,,,
44,1034,,,,,,,0.8055555820465088,0.9048339128494263
44,1034,,,0.9638888835906982,,0.18407239019870758,,,
45,1049,,,,0.96875,,0.14197446405887604,,
45,1057,,,,,,,0.8055555820465088,0.9163026809692383
45,1057,,,0.9708333611488342,,0.17027831077575684,,,
46,1080,,,,,,,0.8055555820465088,0.9291110634803772
46,1080,,,0.9652777910232544,,0.16400443017482758,,,
47,1099,,,,1.0,,0.14287324249744415,,
47,1103,,,,,,,0.8055555820465088,0.950692892074585
47,1103,,,0.9750000238418579,,0.1779298633337021,,,
48,1126,,,,,,,0.8055555820465088,0.9173934459686279
48,1126,,,0.9763888716697693,,0.1546214520931244,,,
49,1149,,,,1.0,,0.043163273483514786,,
49,1149,,,,,,,0.8055555820465088,0.9110779166221619
49,1149,,,0.9819444417953491,,0.14264486730098724,,,
50,1150,0.6527777910232544,0.9974381923675537,,,,,,
