epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.1944444477558136,2.211007833480835
0,22,,,0.1527777761220932,,2.2605843544006348,,,
1,45,,,,,,,0.2777777910232544,2.0963666439056396
1,45,,,0.2819444537162781,,2.099280834197998,,,
2,49,,,,0.25,,2.0729870796203613,,
2,68,,,,,,,0.3055555522441864,2.004521369934082
2,68,,,0.3375000059604645,,1.9820224046707153,,,
3,91,,,,,,,0.3055555522441864,1.9304722547531128
3,91,,,0.3333333432674408,,1.8907772302627563,,,
4,99,,,,0.3125,,1.815730094909668,,
4,114,,,,,,,0.3333333432674408,1.8666640520095825
4,114,,,0.3430555462837219,,1.8221850395202637,,,
5,137,,,,,,,0.3611111044883728,1.8103184700012207
5,137,,,0.3611111044883728,,1.7551144361495972,,,
6,149,,,,0.40625,,1.611606478691101,,
6,160,,,,,,,0.3611111044883728,1.7654991149902344
6,160,,,0.37361112236976624,,1.706594467163086,,,
7,183,,,,,,,0.3888888955116272,1.7255891561508179
7,183,,,0.3652777671813965,,1.6816645860671997,,,
8,199,,,,0.5625,,1.3566429615020752,,
8,206,,,,,,,0.3888888955116272,1.6910710334777832
8,206,,,0.3861111104488373,,1.632075309753418,,,
9,229,,,,,,,0.3611111044883728,1.6611037254333496
9,229,,,0.3986110985279083,,1.6056616306304932,,,
10,249,,,,0.46875,,1.466667890548706,,
10,252,,,,,,,0.3888888955116272,1.6346503496170044
10,252,,,0.3930555582046509,,1.5918185710906982,,,
11,275,,,,,,,0.3888888955116272,1.6089146137237549
11,275,,,0.4055555462837219,,1.5608049631118774,,,
12,298,,,,,,,0.3888888955116272,1.5816658735275269
12,298,,,0.4375,,1.542636752128601,,,
13,299,,,,0.28125,,1.6306875944137573,,
13,321,,,,,,,0.3888888955116272,1.5650634765625
13,321,,,0.4402777850627899,,1.5189100503921509,,,
14,344,,,,,,,0.4166666567325592,1.5423394441604614
14,344,,,0.4333333373069763,,1.518536925315857,,,
15,349,,,,0.5625,,1.2666453123092651,,
15,367,,,,,,,0.4444444477558136,1.5262451171875
15,367,,,0.4583333432674408,,1.4882582426071167,,,
16,390,,,,,,,0.3888888955116272,1.5113133192062378
16,390,,,0.45972222089767456,,1.480870008468628,,,
17,399,,,,0.53125,,1.4013077020645142,,
17,413,,,,,,,0.5,1.4969475269317627
17,413,,,0.4555555582046509,,1.4691615104675293,,,
18,436,,,,,,,0.5277777910232544,1.4828705787658691
18,436,,,0.46388888359069824,,1.4514117240905762,,,
19,449,,,,0.53125,,1.53505277633667,,
19,459,,,,,,,0.5,1.4739971160888672
19,459,,,0.4833333194255829,,1.4333620071411133,,,
20,482,,,,,,,0.4722222089767456,1.4627410173416138
20,482,,,0.4791666567325592,,1.4332547187805176,,,
21,499,,,,0.5625,,1.3068028688430786,,
21,505,,,,,,,0.5,1.4520734548568726
21,505,,,0.5027777552604675,,1.411993384361267,,,
22,528,,,,,,,0.5,1.4465961456298828
22,528,,,0.5041666626930237,,1.4034620523452759,,,
23,549,,,,0.5,,1.43088960647583,,
23,551,,,,,,,0.5,1.4401142597198486
23,551,,,0.4972222149372101,,1.4010099172592163,,,
24,574,,,,,,,0.5277777910232544,1.4321482181549072
24,574,,,0.5027777552604675,,1.393568754196167,,,
25,597,,,,,,,0.5,1.4283115863800049
25,597,,,0.5083333253860474,,1.3799721002578735,,,
26,599,,,,0.5625,,1.3288969993591309,,
26,620,,,,,,,0.5,1.4211676120758057
26,620,,,0.5055555701255798,,1.3724480867385864,,,
27,643,,,,,,,0.5,1.407507061958313
27,643,,,0.5111111402511597,,1.3624953031539917,,,
28,649,,,,0.59375,,1.2274328470230103,,
28,666,,,,,,,0.5,1.3977209329605103
28,666,,,0.5236111283302307,,1.3491134643554688,,,
29,689,,,,,,,0.5,1.3945107460021973
29,689,,,0.5097222328186035,,1.3515654802322388,,,
30,699,,,,0.46875,,1.468172311782837,,
30,712,,,,,,,0.5,1.3912466764450073
30,712,,,0.5263888835906982,,1.3346991539001465,,,
31,735,,,,,,,0.5,1.3862512111663818
31,735,,,0.5416666865348816,,1.344597578048706,,,
32,749,,,,0.40625,,1.4241422414779663,,
32,758,,,,,,,0.5,1.3841601610183716
