epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.25555557012557983,2.170865535736084
0,22,,,0.15138888359069824,,2.274519920349121,,,
1,45,,,,,,,0.30000001192092896,2.044853687286377
1,45,,,0.2708333432674408,,2.114253044128418,,,
2,49,,,,0.1875,,2.1123573780059814,,
2,68,,,,,,,0.3333333432674408,1.9413485527038574
2,68,,,0.3263888955116272,,1.9708075523376465,,,
3,91,,,,,,,0.3222222328186035,1.859438180923462
3,91,,,0.3472222089767456,,1.8618658781051636,,,
4,99,,,,0.375,,1.778847098350525,,
4,114,,,,,,,0.3222222328186035,1.7945513725280762
4,114,,,0.3569444417953491,,1.7831770181655884,,,
5,137,,,,,,,0.3333333432674408,1.744462251663208
5,137,,,0.3888888955116272,,1.701575756072998,,,
6,149,,,,0.5,,1.6434847116470337,,
6,160,,,,,,,0.3444444537162781,1.705145239830017
6,160,,,0.3958333432674408,,1.6549441814422607,,,
7,183,,,,,,,0.36666667461395264,1.6728932857513428
7,183,,,0.41805556416511536,,1.6233841180801392,,,
8,199,,,,0.40625,,1.567257046699524,,
8,206,,,,,,,0.3888888955116272,1.6383973360061646
8,206,,,0.43611112236976624,,1.5871027708053589,,,
9,229,,,,,,,0.4000000059604645,1.6135731935501099
9,229,,,0.4402777850627899,,1.550388216972351,,,
10,249,,,,0.375,,1.7142000198364258,,
10,252,,,,,,,0.4000000059604645,1.586662769317627
10,252,,,0.4416666626930237,,1.5276869535446167,,,
11,275,,,,,,,0.42222222685813904,1.5685960054397583
11,275,,,0.45972222089767456,,1.5003355741500854,,,
12,298,,,,,,,0.42222222685813904,1.5464545488357544
12,298,,,0.46388888359069824,,1.481548547744751,,,
13,299,,,,0.65625,,1.2155449390411377,,
13,321,,,,,,,0.42222222685813904,1.5247068405151367
13,321,,,0.4680555462837219,,1.4620482921600342,,,
14,344,,,,,,,0.4333333373069763,1.514129638671875
14,344,,,0.4749999940395355,,1.4351617097854614,,,
15,349,,,,0.46875,,1.4919490814208984,,
15,367,,,,,,,0.42222222685813904,1.502511978149414
15,367,,,0.4930555522441864,,1.4200880527496338,,,
16,390,,,,,,,0.4333333373069763,1.4877264499664307
16,390,,,0.5236111283302307,,1.4090843200683594,,,
17,399,,,,0.4375,,1.5099895000457764,,
17,413,,,,,,,0.47777777910232544,1.469722032546997
17,413,,,0.5027777552604675,,1.3869211673736572,,,
18,436,,,,,,,0.47777777910232544,1.4588309526443481
18,436,,,0.519444465637207,,1.390271544456482,,,
19,449,,,,0.4375,,1.5460007190704346,,
19,459,,,,,,,0.4888888895511627,1.4488143920898438
19,459,,,0.5097222328186035,,1.3799960613250732,,,
20,482,,,,,,,0.47777777910232544,1.4374361038208008
20,482,,,0.5208333134651184,,1.364530324935913,,,
21,499,,,,0.5,,1.5593059062957764,,
21,505,,,,,,,0.47777777910232544,1.429802417755127
21,505,,,0.5263888835906982,,1.359317660331726,,,
22,528,,,,,,,0.47777777910232544,1.4236387014389038
22,528,,,0.5333333611488342,,1.3357834815979004,,,
23,549,,,,0.53125,,1.2066154479980469,,
23,551,,,,,,,0.47777777910232544,1.4118870496749878
23,551,,,0.5027777552604675,,1.3407313823699951,,,
24,574,,,,,,,0.47777777910232544,1.4031449556350708
24,574,,,0.5402777791023254,,1.3311322927474976,,,
25,597,,,,,,,0.47777777910232544,1.3989142179489136
25,597,,,0.5569444298744202,,1.3119240999221802,,,
26,599,,,,0.5,,1.3795013427734375,,
26,620,,,,,,,0.47777777910232544,1.3892364501953125
26,620,,,0.5569444298744202,,1.31419038772583,,,
27,643,,,,,,,0.5,1.3811830282211304
27,643,,,0.5458333492279053,,1.300045132637024,,,
28,649,,,,0.59375,,1.278536319732666,,
28,666,,,,,,,0.4888888895511627,1.375540018081665
28,666,,,0.5472221970558167,,1.2947582006454468,,,
29,689,,,,,,,0.4888888895511627,1.3724538087844849
29,689,,,0.5583333373069763,,1.2991507053375244,,,
30,699,,,,0.53125,,1.4291287660598755,,
