epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.31111112236976624,2.145712375640869
0,22,,,0.17916665971279144,,2.2455835342407227,,,
1,45,,,,,,,0.3444444537162781,2.0319325923919678
1,45,,,0.31388887763023376,,2.093883991241455,,,
2,49,,,,0.3125,,1.9985545873641968,,
2,68,,,,,,,0.3222222328186035,1.9459316730499268
2,68,,,0.3444444537162781,,1.96653413772583,,,
3,91,,,,,,,0.31111112236976624,1.8803799152374268
3,91,,,0.33888888359069824,,1.8744419813156128,,,
4,99,,,,0.28125,,1.8720567226409912,,
4,114,,,,,,,0.3444444537162781,1.822751522064209
4,114,,,0.34583333134651184,,1.8069854974746704,,,
5,137,,,,,,,0.3444444537162781,1.7799336910247803
5,137,,,0.3652777671813965,,1.735716700553894,,,
6,149,,,,0.21875,,1.9871810674667358,,
6,160,,,,,,,0.3444444537162781,1.7422902584075928
6,160,,,0.3777777850627899,,1.6961642503738403,,,
7,183,,,,,,,0.3444444537162781,1.7064377069473267
7,183,,,0.39027777314186096,,1.6584640741348267,,,
8,199,,,,0.375,,1.6948926448822021,,
8,206,,,,,,,0.35555556416511536,1.6773569583892822
8,206,,,0.4055555462837219,,1.6165413856506348,,,
9,229,,,,,,,0.36666667461395264,1.6479419469833374
9,229,,,0.4194444417953491,,1.5729475021362305,,,
10,249,,,,0.5,,1.428770661354065,,
10,252,,,,,,,0.3777777850627899,1.6258114576339722
10,252,,,0.4402777850627899,,1.5386508703231812,,,
11,275,,,,,,,0.3888888955116272,1.6003481149673462
11,275,,,0.4416666626930237,,1.5275015830993652,,,
12,298,,,,,,,0.3888888955116272,1.5804650783538818
12,298,,,0.4402777850627899,,1.513624906539917,,,
13,299,,,,0.5,,1.5227971076965332,,
13,321,,,,,,,0.4000000059604645,1.5606220960617065
13,321,,,0.4555555582046509,,1.4827207326889038,,,
14,344,,,,,,,0.41111111640930176,1.543863296508789
14,344,,,0.46666666865348816,,1.4707953929901123,,,
15,349,,,,0.4375,,1.5362861156463623,,
15,367,,,,,,,0.4000000059604645,1.5312310457229614
15,367,,,0.47083333134651184,,1.4385961294174194,,,
16,390,,,,,,,0.42222222685813904,1.5124672651290894
16,390,,,0.48472222685813904,,1.4284006357192993,,,
17,399,,,,0.40625,,1.4272032976150513,,
17,413,,,,,,,0.4444444477558136,1.4971048831939697
17,413,,,0.48750001192092896,,1.409658670425415,,,
18,436,,,,,,,0.4444444477558136,1.4819254875183105
18,436,,,0.5013889074325562,,1.3937309980392456,,,
19,449,,,,0.4375,,1.3865344524383545,,
19,459,,,,,,,0.4333333373069763,1.4669417142868042
19,459,,,0.5180555582046509,,1.3780783414840698,,,
20,482,,,,,,,0.42222222685813904,1.4600918292999268
20,482,,,0.519444465637207,,1.3647172451019287,,,
21,499,,,,0.4375,,1.2471203804016113,,
21,505,,,,,,,0.4444444477558136,1.4472825527191162
21,505,,,0.49861112236976624,,1.3582879304885864,,,
22,528,,,,,,,0.4333333373069763,1.4391543865203857
22,528,,,0.5249999761581421,,1.3424769639968872,,,
23,549,,,,0.53125,,1.3718405961990356,,
23,551,,,,,,,0.4555555582046509,1.4288437366485596
23,551,,,0.5277777910232544,,1.3362112045288086,,,
24,574,,,,,,,0.42222222685813904,1.4295369386672974
24,574,,,0.5249999761581421,,1.3299371004104614,,,
25,597,,,,,,,0.42222222685813904,1.4169917106628418
25,597,,,0.5555555820465088,,1.3310296535491943,,,
26,599,,,,0.625,,1.2853525876998901,,
26,620,,,,,,,0.4333333373069763,1.4120968580245972
26,620,,,0.5486111044883728,,1.3120858669281006,,,
27,643,,,,,,,0.42222222685813904,1.4042130708694458
27,643,,,0.5388888716697693,,1.3107266426086426,,,
28,649,,,,0.71875,,0.991585373878479,,
28,666,,,,,,,0.41111111640930176,1.3974030017852783
28,666,,,0.5305555462837219,,1.304169774055481,,,
29,689,,,,,,,0.4444444477558136,1.3923581838607788
29,689,,,0.5375000238418579,,1.2978721857070923,,,
30,699,,,,0.375,,1.640043020248413,,
30,712,,,,,,,0.46666666865348816,1.3838505744934082
30,712,,,0.5569444298744202,,1.2862799167633057,,,
31,735,,,,,,,0.4444444477558136,1.3800824880599976
31,735,,,0.5722222328186035,,1.2810087203979492,,,
32,749,,,,0.40625,,1.4503651857376099,,
32,758,,,,,,,0.4333333373069763,1.377912998199463
32,758,,,0.5708333253860474,,1.2728025913238525,,,
33,781,,,,,,,0.4333333373069763,1.3723163604736328
33,781,,,0.5597222447395325,,1.2681525945663452,,,
34,799,,,,0.53125,,1.331316351890564,,
34,804,,,,,,,0.47777777910232544,1.3650327920913696
34,804,,,0.5666666626930237,,1.271518349647522,,,
35,827,,,,,,,0.46666666865348816,1.3599886894226074
35,827,,,0.5694444179534912,,1.2639286518096924,,,
36,849,,,,0.53125,,1.3360437154769897,,
36,850,,,,,,,0.47777777910232544,1.356316328048706
36,850,,,0.5722222328186035,,1.256121039390564,,,
37,873,,,,,,,0.47777777910232544,1.3550900220870972
37,873,,,0.5611110925674438,,1.2759896516799927,,,
38,896,,,,,,,0.5,1.3488701581954956
38,896,,,0.5625,,1.261080026626587,,,
39,899,,,,0.625,,1.1846487522125244,,
39,919,,,,,,,0.4888888895511627,1.3497426509857178
39,919,,,0.5874999761581421,,1.2337579727172852,,,
40,942,,,,,,,0.4888888895511627,1.3443599939346313
40,942,,,0.5680555701255798,,1.2539912462234497,,,
41,949,,,,0.5,,1.218058705329895,,
41,965,,,,,,,0.5111111402511597,1.3400328159332275
41,965,,,0.5680555701255798,,1.2276756763458252,,,
42,988,,,,,,,0.5,1.345271348953247
42,988,,,0.5666666626930237,,1.2435848712921143,,,
43,999,,,,0.5625,,1.2967400550842285,,
43,1011,,,,,,,0.4888888895511627,1.3422656059265137
43,1011,,,0.5958333611488342,,1.2247014045715332,,,
44,1034,,,,,,,0.5111111402511597,1.339728832244873
44,1034,,,0.5791666507720947,,1.2265712022781372,,,
45,1049,,,,0.5625,,1.2619638442993164,,
