epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.2666666805744171,2.189654588699341
0,22,,,0.09166666865348816,,2.303062915802002,,,
1,45,,,,,,,0.2888889014720917,2.062544107437134
1,45,,,0.2638888955116272,,2.1315996646881104,,,
2,49,,,,0.3125,,2.0214366912841797,,
2,68,,,,,,,0.3333333432674408,1.952880859375
2,68,,,0.34583333134651184,,2.000528335571289,,,
3,91,,,,,,,0.3333333432674408,1.8675110340118408
3,91,,,0.3444444537162781,,1.8953245878219604,,,
4,99,,,,0.4375,,1.8015892505645752,,
4,114,,,,,,,0.3444444537162781,1.7961453199386597
4,114,,,0.3583333194255829,,1.8115314245224,,,
5,137,,,,,,,0.35555556416511536,1.7466989755630493
5,137,,,0.3722222149372101,,1.7407499551773071,,,
6,149,,,,0.40625,,1.6555836200714111,,
6,160,,,,,,,0.35555556416511536,1.7073376178741455
6,160,,,0.39722222089767456,,1.681396484375,,,
7,183,,,,,,,0.35555556416511536,1.6746702194213867
7,183,,,0.4069444537162781,,1.634780764579773,,,
8,199,,,,0.40625,,1.4878454208374023,,
8,206,,,,,,,0.36666667461395264,1.64138925075531
8,206,,,0.4124999940395355,,1.6019514799118042,,,
9,229,,,,,,,0.3777777850627899,1.612790822982788
9,229,,,0.43611112236976624,,1.5590252876281738,,,
10,249,,,,0.53125,,1.483168601989746,,
10,252,,,,,,,0.42222222685813904,1.5898207426071167
10,252,,,0.44999998807907104,,1.5309863090515137,,,
11,275,,,,,,,0.41111111640930176,1.563159704208374
11,275,,,0.48472222685813904,,1.502963900566101,,,
12,298,,,,,,,0.4000000059604645,1.5456595420837402
12,298,,,0.47777777910232544,,1.4665374755859375,,,
13,299,,,,0.375,,1.5883855819702148,,
13,321,,,,,,,0.4555555582046509,1.526834487915039
13,321,,,0.49166667461395264,,1.4581520557403564,,,
14,344,,,,,,,0.4444444477558136,1.511263370513916
14,344,,,0.4958333373069763,,1.4347879886627197,,,
15,349,,,,0.53125,,1.3571346998214722,,
15,367,,,,,,,0.4333333373069763,1.495606541633606
15,367,,,0.4972222149372101,,1.4221978187561035,,,
16,390,,,,,,,0.4333333373069763,1.4810072183609009
16,390,,,0.5222222208976746,,1.408671498298645,,,
17,399,,,,0.46875,,1.4105136394500732,,
17,413,,,,,,,0.4444444477558136,1.471081256866455
17,413,,,0.5180555582046509,,1.383655071258545,,,
18,436,,,,,,,0.4444444477558136,1.4579989910125732
18,436,,,0.5277777910232544,,1.3901516199111938,,,
19,449,,,,0.5,,1.3894598484039307,,
19,459,,,,,,,0.46666666865348816,1.4472476243972778
19,459,,,0.5236111283302307,,1.3736621141433716,,,
20,482,,,,,,,0.4555555582046509,1.4389134645462036
20,482,,,0.5180555582046509,,1.3645440340042114,,,
21,499,,,,0.625,,1.242370367050171,,
21,505,,,,,,,0.4555555582046509,1.4320566654205322
21,505,,,0.5388888716697693,,1.338239073753357,,,
22,528,,,,,,,0.46666666865348816,1.4241129159927368
22,528,,,0.5305555462837219,,1.3429189920425415,,,
23,549,,,,0.4375,,1.462964653968811,,
23,551,,,,,,,0.4555555582046509,1.4174675941467285
23,551,,,0.5347222089767456,,1.32768976688385,,,
24,574,,,,,,,0.4444444477558136,1.41384756565094
24,574,,,0.5555555820465088,,1.3138725757598877,,,
25,597,,,,,,,0.4555555582046509,1.402933120727539
25,597,,,0.5486111044883728,,1.3106083869934082,,,
26,599,,,,0.53125,,1.3974021673202515,,
26,620,,,,,,,0.4555555582046509,1.398991584777832
26,620,,,0.5527777671813965,,1.2952479124069214,,,
27,643,,,,,,,0.47777777910232544,1.3915996551513672
27,643,,,0.5569444298744202,,1.3048157691955566,,,
28,649,,,,0.53125,,1.421256422996521,,
28,666,,,,,,,0.46666666865348816,1.385882019996643
28,666,,,0.5680555701255798,,1.2755486965179443,,,
29,689,,,,,,,0.46666666865348816,1.3871214389801025
29,689,,,0.5708333253860474,,1.2921987771987915,,,
30,699,,,,0.5625,,1.263643741607666,,
30,712,,,,,,,0.46666666865348816,1.373858094215393
30,712,,,0.5611110925674438,,1.2770061492919922,,,
31,735,,,,,,,0.4888888895511627,1.3776401281356812
31,735,,,0.5666666626930237,,1.2791922092437744,,,
32,749,,,,0.65625,,1.0820618867874146,,
32,758,,,,,,,0.47777777910232544,1.3721719980239868
32,758,,,0.5680555701255798,,1.2697257995605469,,,
33,781,,,,,,,0.47777777910232544,1.3669952154159546
33,781,,,0.5805555582046509,,1.2587003707885742,,,
34,799,,,,0.53125,,1.2633602619171143,,
34,804,,,,,,,0.47777777910232544,1.3619617223739624
34,804,,,0.5736111402511597,,1.263703465461731,,,
35,827,,,,,,,0.47777777910232544,1.360296607017517
35,827,,,0.5722222328186035,,1.2437245845794678,,,
36,849,,,,0.59375,,1.234991431236267,,
36,850,,,,,,,0.46666666865348816,1.3623242378234863
36,850,,,0.5555555820465088,,1.253301978111267,,,
37,873,,,,,,,0.47777777910232544,1.350489854812622
37,873,,,0.5666666626930237,,1.2386971712112427,,,
38,896,,,,,,,0.47777777910232544,1.353193759918213
38,896,,,0.5874999761581421,,1.2338284254074097,,,
39,899,,,,0.59375,,1.1847350597381592,,
39,919,,,,,,,0.47777777910232544,1.3460127115249634
39,919,,,0.5708333253860474,,1.2407363653182983,,,
40,942,,,,,,,0.4888888895511627,1.3435696363449097
40,942,,,0.5874999761581421,,1.2379655838012695,,,
41,949,,,,0.625,,1.2473251819610596,,
41,965,,,,,,,0.4888888895511627,1.3401683568954468
41,965,,,0.5652777552604675,,1.236504077911377,,,
42,988,,,,,,,0.47777777910232544,1.3405293226242065
42,988,,,0.5861111283302307,,1.2270556688308716,,,
43,999,,,,0.6875,,1.1182349920272827,,
43,1011,,,,,,,0.47777777910232544,1.3393388986587524
43,1011,,,0.5944444537162781,,1.2226972579956055,,,
44,1034,,,,,,,0.4888888895511627,1.336181879043579
44,1034,,,0.5847222208976746,,1.2180787324905396,,,
45,1049,,,,0.5625,,1.3763868808746338,,
45,1057,,,,,,,0.4888888895511627,1.3361480236053467
45,1057,,,0.5902777910232544,,1.2216674089431763,,,
46,1080,,,,,,,0.4888888895511627,1.329793930053711
46,1080,,,0.5888888835906982,,1.1987096071243286,,,
47,1099,,,,0.65625,,1.1594691276550293,,
47,1103,,,,,,,0.5,1.332120656967163
47,1103,,,0.574999988079071,,1.2256548404693604,,,
48,1126,,,,,,,0.4888888895511627,1.3236405849456787
48,1126,,,0.5916666388511658,,1.2119996547698975,,,
49,1149,,,,0.8125,,0.9486753940582275,,
49,1149,,,,,,,0.4888888895511627,1.3251203298568726
49,1149,,,0.6000000238418579,,1.2082314491271973,,,
50,1150,0.5555555820465088,1.3369890451431274,,,,,,
