epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.17777778208255768,2.2200417518615723
0,22,,,0.10694444179534912,,2.295142650604248,,,
1,45,,,,,,,0.3222222328186035,2.0927846431732178
1,45,,,0.25555557012557983,,2.1307294368743896,,,
2,49,,,,0.40625,,1.986801266670227,,
2,68,,,,,,,0.35555556416511536,1.9874517917633057
2,68,,,0.3333333432674408,,2.0014867782592773,,,
3,91,,,,,,,0.35555556416511536,1.905155062675476
3,91,,,0.33888888359069824,,1.905238151550293,,,
4,99,,,,0.40625,,1.7044456005096436,,
4,114,,,,,,,0.36666667461395264,1.8323389291763306
4,114,,,0.36666667461395264,,1.8047512769699097,,,
5,137,,,,,,,0.36666667461395264,1.7694296836853027
5,137,,,0.38055557012557983,,1.7335714101791382,,,
6,149,,,,0.3125,,1.724071741104126,,
6,160,,,,,,,0.35555556416511536,1.7244633436203003
6,160,,,0.40138888359069824,,1.6792501211166382,,,
7,183,,,,,,,0.36666667461395264,1.681801199913025
7,183,,,0.4055555462837219,,1.6227489709854126,,,
8,199,,,,0.46875,,1.5341538190841675,,
8,206,,,,,,,0.36666667461395264,1.6420286893844604
8,206,,,0.42222222685813904,,1.58065664768219,,,
9,229,,,,,,,0.3888888955116272,1.6136449575424194
9,229,,,0.4138889014720917,,1.5653908252716064,,,
10,249,,,,0.53125,,1.4067366123199463,,
10,252,,,,,,,0.42222222685813904,1.5844743251800537
10,252,,,0.43611112236976624,,1.5182956457138062,,,
11,275,,,,,,,0.4333333373069763,1.5576564073562622
11,275,,,0.4513888955116272,,1.4988420009613037,,,
12,298,,,,,,,0.4333333373069763,1.5453965663909912
12,298,,,0.47361111640930176,,1.4683897495269775,,,
13,299,,,,0.28125,,1.7517094612121582,,
13,321,,,,,,,0.47777777910232544,1.5212944746017456
13,321,,,0.4625000059604645,,1.4574601650238037,,,
14,344,,,,,,,0.46666666865348816,1.5097771883010864
14,344,,,0.5027777552604675,,1.429431676864624,,,
15,349,,,,0.46875,,1.4764084815979004,,
15,367,,,,,,,0.47777777910232544,1.4899280071258545
15,367,,,0.49861112236976624,,1.4087927341461182,,,
16,390,,,,,,,0.46666666865348816,1.4766703844070435
16,390,,,0.5013889074325562,,1.4038105010986328,,,
17,399,,,,0.6875,,1.0503681898117065,,
17,413,,,,,,,0.47777777910232544,1.4718341827392578
17,413,,,0.5249999761581421,,1.3815808296203613,,,
18,436,,,,,,,0.4555555582046509,1.4540767669677734
18,436,,,0.49861112236976624,,1.3875126838684082,,,
19,449,,,,0.5,,1.3959699869155884,,
19,459,,,,,,,0.4888888895511627,1.4456984996795654
19,459,,,0.5319444537162781,,1.3505618572235107,,,
20,482,,,,,,,0.46666666865348816,1.4323168992996216
20,482,,,0.5388888716697693,,1.3522554636001587,,,
21,499,,,,0.46875,,1.5405329465866089,,
21,505,,,,,,,0.46666666865348816,1.4303663969039917
21,505,,,0.5333333611488342,,1.3449699878692627,,,
22,528,,,,,,,0.4888888895511627,1.4164389371871948
22,528,,,0.5444444417953491,,1.3134678602218628,,,
23,549,,,,0.625,,1.1556572914123535,,
