epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,22,,,,,,,0.15555556118488312,2.197068929672241
0,22,,,0.14722222089767456,,2.25982666015625,,,
1,45,,,,,,,0.31111112236976624,2.067659854888916
1,45,,,0.27638888359069824,,2.101292610168457,,,
2,49,,,,0.3125,,2.059457778930664,,
2,68,,,,,,,0.3222222328186035,1.9601110219955444
2,68,,,0.3513889014720917,,1.9750453233718872,,,
3,91,,,,,,,0.3444444537162781,1.874394416809082
3,91,,,0.3652777671813965,,1.8597359657287598,,,
4,99,,,,0.46875,,1.6127599477767944,,
4,114,,,,,,,0.3333333432674408,1.8085589408874512
4,114,,,0.37361112236976624,,1.762532353401184,,,
5,137,,,,,,,0.31111112236976624,1.7574740648269653
5,137,,,0.3861111104488373,,1.7094124555587769,,,
6,149,,,,0.34375,,1.7016814947128296,,
6,160,,,,,,,0.36666667461395264,1.7152162790298462
6,160,,,0.4027777910232544,,1.6592426300048828,,,
7,183,,,,,,,0.3888888955116272,1.679038643836975
7,183,,,0.4055555462837219,,1.617680549621582,,,
8,199,,,,0.40625,,1.4517662525177002,,
8,206,,,,,,,0.36666667461395264,1.6512353420257568
8,206,,,0.40833333134651184,,1.5863820314407349,,,
9,229,,,,,,,0.4000000059604645,1.6310606002807617
9,229,,,0.43888887763023376,,1.5569286346435547,,,
10,249,,,,0.46875,,1.5906914472579956,,
10,252,,,,,,,0.41111111640930176,1.5958187580108643
10,252,,,0.4416666626930237,,1.52993905544281,,,
11,275,,,,,,,0.3888888955116272,1.5753579139709473
11,275,,,0.4444444477558136,,1.5065051317214966,,,
12,298,,,,,,,0.42222222685813904,1.5600159168243408
12,298,,,0.4541666805744171,,1.4921252727508545,,,
13,299,,,,0.53125,,1.317719578742981,,
13,321,,,,,,,0.42222222685813904,1.5445117950439453
13,321,,,0.4583333432674408,,1.4570891857147217,,,
14,344,,,,,,,0.42222222685813904,1.5231255292892456
14,344,,,0.4763889014720917,,1.4307366609573364,,,
15,349,,,,0.5625,,1.3685494661331177,,
15,367,,,,,,,0.4444444477558136,1.5117818117141724
15,367,,,0.4861111044883728,,1.4194961786270142,,,
16,390,,,,,,,0.4444444477558136,1.498292326927185
16,390,,,0.49861112236976624,,1.4044243097305298,,,
17,399,,,,0.59375,,1.3828136920928955,,
17,413,,,,,,,0.4444444477558136,1.4827885627746582
17,413,,,0.5180555582046509,,1.3857356309890747,,,
18,436,,,,,,,0.4333333373069763,1.473760962486267
18,436,,,0.5152778029441833,,1.3844799995422363,,,
19,449,,,,0.40625,,1.4123890399932861,,
19,459,,,,,,,0.4444444477558136,1.461127758026123
19,459,,,0.4861111044883728,,1.376295804977417,,,
20,482,,,,,,,0.4555555582046509,1.4500679969787598
